Postal Code,Planning Region,Planning Area,LONGITUDE,LATITUDE
759151,NORTH REGION,MANDAI,103.82489908534001,1.42462147471378
098656,CENTRAL REGION,BUKIT MERAH,103.81467369684401,1.2668134131475601
597592,CENTRAL REGION,BUKIT TIMAH,103.77663773693399,1.3184590944708998
768445,NORTH REGION,YISHUN,103.835186431485,1.4134582265419497
098641,CENTRAL REGION,BUKIT MERAH,103.81658730454001,1.26656974202485
545043,NORTH EAST REGION,SENGKANG,103.90040811064199,1.3803022216915801
806746,NORTH EAST REGION,ANG MO KIO,103.857170017827,1.3896907309356499
529234,EAST REGION,TAMPINES,103.95996893792801,1.3554292049604602
018987,CENTRAL REGION,DOWNTOWN CORE,103.852658562152,1.28076943476845
538683,NORTH EAST REGION,HOUGANG,103.87836006659501,1.3741522260281598
239228,CENTRAL REGION,RIVER VALLEY,103.83267778466801,1.29759908182724
529870,EAST REGION,TAMPINES,103.954736264288,1.34205685853415
059108,CENTRAL REGION,OUTRAM,103.84258481078301,1.2841286263641498
529774,EAST REGION,TAMPINES,103.927458323167,1.3472995614714598
659920,WEST REGION,BUKIT BATOK,103.75935490241699,1.35213754685231
528807,EAST REGION,TAMPINES,103.95962943028,1.34895052236473
738096,NORTH REGION,WOODLANDS,103.804865088656,1.4432619210125401
588998,CENTRAL REGION,BUKIT TIMAH,103.778815124223,1.33950014743524
328071,CENTRAL REGION,KALLANG,103.863833862679,1.32437966274856
609781,WEST REGION,JURONG EAST,103.73283514859199,1.3437930234489097
478929,EAST REGION,BEDOK,103.93556912505301,1.3388756707682399
519961,EAST REGION,PASIR RIS,103.942738683574,1.37024713600127
545084,NORTH EAST REGION,SENGKANG,103.904188880213,1.39086781070277
098650,CENTRAL REGION,BUKIT MERAH,103.81560521831301,1.26633288245545
579800,CENTRAL REGION,BISHAN,103.84331524720501,1.3479926076043303
649811,WEST REGION,JURONG WEST,103.71806883263399,1.34437441495254
489929,EAST REGION,BEDOK,103.95135621615,1.32847324320348
689049,WEST REGION,CHOA CHU KANG,103.746563110704,1.3786630559557598
529861,EAST REGION,TAMPINES,103.958080755214,1.3416953817811201
436927,CENTRAL REGION,KALLANG,103.87140503336398,1.29674974193424
469976,EAST REGION,BEDOK,103.93933400726401,1.31261384042013
529891,EAST REGION,TAMPINES,103.951514766597,1.33897480949131
545075,NORTH EAST REGION,SENGKANG,103.895997534531,1.39135111898229
587843,WEST REGION,BUKIT PANJANG,103.774036259699,1.34917495760831
436923,CENTRAL REGION,KALLANG,103.87136991208,1.29594577924446
579725,CENTRAL REGION,TOA PAYOH,103.842046133241,1.34169243327448
529946,EAST REGION,TAMPINES,103.958186165132,1.3480195759654998
449032,EAST REGION,BEDOK,103.921267080406,1.30692932472448
556743,NORTH EAST REGION,SERANGOON,103.863658329254,1.3519728506700301
289844,CENTRAL REGION,BUKIT TIMAH,103.810254781907,1.33389914028752
548192,NORTH EAST REGION,HOUGANG,103.883642577066,1.36009878643944
109258,CENTRAL REGION,BUKIT MERAH,103.80851431688,1.27201238848312
118172,CENTRAL REGION,QUEENSTOWN,103.79025029103902,1.28105030575355
249565,CENTRAL REGION,TANGLIN,103.827712685178,1.2981098230744499
579801,CENTRAL REGION,BISHAN,103.84302176065,1.34770445210915
436922,CENTRAL REGION,KALLANG,103.87175042404101,1.29597074776389
659802,WEST REGION,BUKIT BATOK,103.755987037715,1.35240117439944
307953,CENTRAL REGION,NOVENA,103.84142852262501,1.31471753038513
658881,WEST REGION,BUKIT BATOK,103.75996643839301,1.34142520477971
534198,NORTH EAST REGION,HOUGANG,103.90203940710899,1.3730503817864599
159013,CENTRAL REGION,BUKIT MERAH,103.817880738443,1.29199744950701
129205,WEST REGION,CLEMENTI,103.757823353649,1.32288780104425
798595,NORTH EAST REGION,HOUGANG,103.879314929288,1.3876234966053
398028,CENTRAL REGION,GEYLANG,103.890612644048,1.31393251470134
129202,WEST REGION,CLEMENTI,103.758318423381,1.32300226462006
545019,NORTH EAST REGION,HOUGANG,103.88293220133001,1.3592406725883999
138679,CENTRAL REGION,QUEENSTOWN,103.78346417468201,1.30441893525659
738086,NORTH REGION,WOODLANDS,103.80686290284001,1.44566146636536
228463,CENTRAL REGION,ROCHOR,103.84595655722099,1.30096483460998
529890,EAST REGION,TAMPINES,103.95102211170601,1.33954520418255
689050,WEST REGION,CHOA CHU KANG,103.747258858501,1.3786849331598503
649813,WEST REGION,JURONG WEST,103.717310386857,1.3439561382522198
659921,WEST REGION,BUKIT BATOK,103.75737216615299,1.3520262739648
556748,NORTH EAST REGION,SERANGOON,103.865323211695,1.3523242139859
388134,CENTRAL REGION,GEYLANG,103.88434578985,1.31436944798728
545085,NORTH EAST REGION,SENGKANG,103.90404773677,1.3911567876003799
556122,NORTH EAST REGION,SERANGOON,103.86255478704001,1.3507167401366897
659801,WEST REGION,BUKIT BATOK,103.75670478356301,1.35212089071653
545044,NORTH EAST REGION,SENGKANG,103.89984467446301,1.3810766066810398
579820,CENTRAL REGION,BISHAN,103.85257905203301,1.3468250472981798
448909,EAST REGION,BEDOK,103.92510694774799,1.3076987548228898
556744,NORTH EAST REGION,SERANGOON,103.863920851114,1.3525853259454
528800,EAST REGION,TAMPINES,103.959923954703,1.3467563601480501
689099,WEST REGION,CHOA CHU KANG,103.751312457443,1.39808290073684
437431,CENTRAL REGION,KALLANG,103.867069174269,1.2966097442501499
207853,CENTRAL REGION,KALLANG,103.85804614663799,1.31328696473857
649413,WEST REGION,JURONG WEST,103.722832489094,1.3462606685352299
575568,CENTRAL REGION,BISHAN,103.832000490146,1.36597459873854
389754,CENTRAL REGION,GEYLANG,103.890499582849,1.31703114737634
556114,NORTH EAST REGION,SERANGOON,103.863321989247,1.3503472836439199
018985,CENTRAL REGION,DOWNTOWN CORE,103.852658562152,1.2807694350421799
589474,CENTRAL REGION,BUKIT TIMAH,103.779679697449,1.33856345031164
529942,EAST REGION,TAMPINES,103.95904368303101,1.3496260106779998
437436,CENTRAL REGION,KALLANG,103.866898764032,1.2970862857601297
208747,CENTRAL REGION,KALLANG,103.862915874013,1.3092154755253602
519495,EAST REGION,PASIR RIS,103.95316804525999,1.3746740276298701
129200,WEST REGION,CLEMENTI,103.757190845434,1.3238136408338899
738094,NORTH REGION,WOODLANDS,103.80548005400298,1.44366233053029
576149,CENTRAL REGION,BISHAN,103.841544324383,1.3522244249050501
737935,NORTH REGION,WOODLANDS,103.785617730116,1.43111592652523
609776,WEST REGION,JURONG EAST,103.73408886193899,1.34314434820777
228459,CENTRAL REGION,ROCHOR,103.846277669472,1.30054947410355
579599,CENTRAL REGION,BISHAN,103.83063372592,1.3564519634364298
466665,EAST REGION,BEDOK,103.942749087605,1.32708709920795
469978,EAST REGION,BEDOK,103.93691414861601,1.3125254250292602
556113,NORTH EAST REGION,SERANGOON,103.864164214547,1.35046392100649
529866,EAST REGION,TAMPINES,103.957634141173,1.3407507864058401
659442,WEST REGION,BUKIT BATOK,103.749514274777,1.3578134775454798
239194,CENTRAL REGION,RIVER VALLEY,103.833377647901,1.29829067681172
579653,CENTRAL REGION,BISHAN,103.83269196692,1.35965938478525
099197,CENTRAL REGION,BUKIT MERAH,103.82447870969901,1.2708813689398002
438798,CENTRAL REGION,GEYLANG,103.89707388639799,1.30995369977045
307990,CENTRAL REGION,NOVENA,103.84195839948799,1.31478233515073
169814,CENTRAL REGION,BUKIT MERAH,103.825512539081,1.29184034222828
389757,CENTRAL REGION,GEYLANG,103.889419847859,1.31691320115417
469988,EAST REGION,BEDOK,103.938607518573,1.3113460403564299
469338,EAST REGION,BEDOK,103.93396503004499,1.31522965274348
548190,NORTH EAST REGION,HOUGANG,103.883197010624,1.3597167617216497
737920,NORTH REGION,WOODLANDS,103.78646244626499,1.4299932776920101
737936,NORTH REGION,WOODLANDS,103.78584645958401,1.4311141413642499
478928,EAST REGION,BEDOK,103.935065536972,1.33839213768757
098620,CENTRAL REGION,SOUTHERN ISLANDS,103.846319306506,1.25004849376758
659445,WEST REGION,BUKIT BATOK,103.749540273438,1.3569741752514397
529237,EAST REGION,TAMPINES,103.95959824248399,1.35508310539956
689673,WEST REGION,CHOA CHU KANG,103.745442249639,1.3875905760787999
545040,NORTH EAST REGION,SENGKANG,103.899857253068,1.38021784521935
128038,WEST REGION,CLEMENTI,103.766258111383,1.29953417436242
534199,NORTH EAST REGION,HOUGANG,103.901874794034,1.3728575224676298
529862,EAST REGION,TAMPINES,103.95837276373301,1.3411599317297
416826,EAST REGION,BEDOK,103.91234824383301,1.32125522314723
128805,WEST REGION,CLEMENTI,103.76095014246401,1.31756792362143
416827,EAST REGION,BEDOK,103.91225216665,1.32177770499303
239225,CENTRAL REGION,RIVER VALLEY,103.832703800401,1.2984736286439098
289850,CENTRAL REGION,BUKIT TIMAH,103.808806606762,1.3337779854271001
529874,EAST REGION,TAMPINES,103.955406893353,1.34121133684654
486442,EAST REGION,BEDOK,103.955419464473,1.32144768095063
689529,WEST REGION,CHOA CHU KANG,103.74880666614901,1.39931151944024
648356,WEST REGION,JURONG WEST,103.696526412174,1.3510692312639698
449286,EAST REGION,BEDOK,103.930442231452,1.30850739235478
596290,CENTRAL REGION,BUKIT TIMAH,103.771587753402,1.33904654811642
648367,WEST REGION,JURONG WEST,103.697694845015,1.35096144044169
528789,EAST REGION,TAMPINES,103.962016064345,1.34860583094626
538686,NORTH EAST REGION,HOUGANG,103.877523610705,1.3745686305818603
439826,CENTRAL REGION,MARINE PARADE,103.888160315989,1.2998249080976798
169586,CENTRAL REGION,BUKIT MERAH,103.83008540275499,1.28948198551174
689528,WEST REGION,CHOA CHU KANG,103.74880666614901,1.39931151944024
678265,WEST REGION,BUKIT PANJANG,103.76343057748001,1.37728755480685
128795,WEST REGION,CLEMENTI,103.76005423483299,1.3178794004561398
658882,WEST REGION,BUKIT BATOK,103.76066764737,1.3409352013631102
528827,EAST REGION,TAMPINES,103.933072580529,1.3586262204212498
649819,WEST REGION,JURONG WEST,103.71630907524599,1.34189705923069
148955,CENTRAL REGION,QUEENSTOWN,103.80624821302901,1.2930476652176102
689680,WEST REGION,CHOA CHU KANG,103.742567858788,1.38639752578681
538687,NORTH EAST REGION,HOUGANG,103.877476210399,1.37399221299145
600117,WEST REGION,JURONG EAST,103.735067620142,1.33788665985022
478932,EAST REGION,BEDOK,103.93653120940901,1.3379311396216202
538800,NORTH EAST REGION,HOUGANG,103.89911767534001,1.3684938133164701
579720,CENTRAL REGION,TOA PAYOH,103.841485734098,1.34277133891619
579819,CENTRAL REGION,BISHAN,103.85204781753299,1.34752183684457
426277,EAST REGION,BEDOK,103.912189356489,1.31814997971255
738084,NORTH REGION,WOODLANDS,103.80686846603001,1.44496095206139
529869,EAST REGION,TAMPINES,103.954892442215,1.3427422664980502
689575,WEST REGION,CHOA CHU KANG,103.751311497782,1.39525398517519
129199,WEST REGION,CLEMENTI,103.75641468804301,1.32426241981372
469986,EAST REGION,BEDOK,103.93943425321699,1.31179905604908
806745,NORTH EAST REGION,ANG MO KIO,103.857170017555,1.3896907309356499
689681,WEST REGION,CHOA CHU KANG,103.742771011421,1.386599578823
398026,CENTRAL REGION,GEYLANG,103.890714083323,1.31431128029729
457401,EAST REGION,BEDOK,103.927216327994,1.3108057581471202
649815,WEST REGION,JURONG WEST,103.716695935199,1.3444861585984098
534260,NORTH EAST REGION,HOUGANG,103.901140296964,1.3739325748107498
569787,NORTH EAST REGION,ANG MO KIO,103.84216327130501,1.38482015751208
419154,EAST REGION,BEDOK,103.91348728953001,1.3200261026233702
129201,WEST REGION,CLEMENTI,103.75771665369899,1.32345525469609
080105,CENTRAL REGION,BUKIT MERAH,103.83448219715599,1.27380075624949
576150,CENTRAL REGION,BISHAN,103.840966376021,1.3521703128250802
247965,CENTRAL REGION,BUKIT MERAH,103.815997544385,1.29204406249354
519959,EAST REGION,PASIR RIS,103.941469118073,1.37141713343026
449028,EAST REGION,BEDOK,103.92269119062901,1.30638125920606
609778,WEST REGION,JURONG EAST,103.73513665600599,1.34230869371129
588996,CENTRAL REGION,BUKIT TIMAH,103.778560467143,1.33865677622928
118173,CENTRAL REGION,QUEENSTOWN,103.79103636118201,1.2811789802656002
678267,WEST REGION,BUKIT PANJANG,103.763653684562,1.37608245627689
534206,NORTH EAST REGION,HOUGANG,103.900840542757,1.3728374116501298
556745,NORTH EAST REGION,SERANGOON,103.86455541732201,1.35315815906086
486062,EAST REGION,BEDOK,103.942424162525,1.33289595442988
098450,CENTRAL REGION,SOUTHERN ISLANDS,103.843545693243,1.24528894748482
448908,EAST REGION,BEDOK,103.923481752402,1.3074064044012
128036,WEST REGION,CLEMENTI,103.766368613293,1.2987386399793401
757713,NORTH REGION,SEMBAWANG,103.81946210281201,1.4482265381827502
649412,WEST REGION,JURONG WEST,103.722613082394,1.3455581030263302
658074,WEST REGION,BUKIT BATOK,103.748907884779,1.34900073327418
528823,EAST REGION,TAMPINES,103.93304295435499,1.3579640957158703
479241,EAST REGION,BEDOK,103.932444314573,1.33714128599176
098655,CENTRAL REGION,BUKIT MERAH,103.81385277022,1.2665728310309698
436921,CENTRAL REGION,KALLANG,103.87104933328399,1.29808902455799
574044,CENTRAL REGION,BISHAN,103.846702572322,1.3491803384667098
589482,CENTRAL REGION,BUKIT TIMAH,103.77970101832399,1.33894365904985
436607,CENTRAL REGION,KALLANG,103.872366565317,1.29599038601324
169483,CENTRAL REGION,BUKIT MERAH,103.827893640019,1.28448851802571
768964,NORTH REGION,YISHUN,103.848929927009,1.4242316560044699
689674,WEST REGION,CHOA CHU KANG,103.74532014536699,1.3867470969297
519966,EAST REGION,PASIR RIS,103.941824056122,1.3719419888968198
389779,CENTRAL REGION,GEYLANG,103.884417981377,1.31623494982415
239381,CENTRAL REGION,RIVER VALLEY,103.839691417176,1.2926905928057502
208766,CENTRAL REGION,KALLANG,103.863117419778,1.30827581228577
599717,CENTRAL REGION,BUKIT TIMAH,103.773378872351,1.3414820114868402
689668,WEST REGION,CHOA CHU KANG,103.744781738443,1.38683857399065
486365,EAST REGION,BEDOK,103.95588211997,1.3209884192366599
658880,WEST REGION,BUKIT BATOK,103.76076207340701,1.34166845930024
389756,CENTRAL REGION,GEYLANG,103.889942254331,1.3170295911408
689051,WEST REGION,CHOA CHU KANG,103.74788171378799,1.3780745694679202
787078,NORTH EAST REGION,ANG MO KIO,103.83973565231199,1.3855338705278502
486364,EAST REGION,BEDOK,103.954741499799,1.32235926711929
538685,NORTH EAST REGION,HOUGANG,103.87798639991301,1.3745925018161003
609478,WEST REGION,JURONG EAST,103.73311368995199,1.3455987238025502
528801,EAST REGION,TAMPINES,103.959587723908,1.34705637835513
575577,CENTRAL REGION,BISHAN,103.831030989531,1.3644537010831002
787080,NORTH EAST REGION,ANG MO KIO,103.839668296677,1.38467446113262
089692,CENTRAL REGION,OUTRAM,103.842371376679,1.27804079006667
228462,CENTRAL REGION,ROCHOR,103.84638961678499,1.3010320354818101
538807,NORTH EAST REGION,HOUGANG,103.900583165114,1.3741371171125099
469970,EAST REGION,BEDOK,103.938628539327,1.3124200229099299
098627,CENTRAL REGION,SOUTHERN ISLANDS,103.84631413492399,1.24918800478633
609774,WEST REGION,JURONG EAST,103.73402552331999,1.34389430664838
528786,EAST REGION,TAMPINES,103.96278190336099,1.34878303632247
529944,EAST REGION,TAMPINES,103.95771324682501,1.3492657934177699
609777,WEST REGION,JURONG EAST,103.734546775952,1.34266641572009
738093,NORTH REGION,WOODLANDS,103.805565935828,1.44452872628659
208745,CENTRAL REGION,KALLANG,103.86317197753,1.30943534133327
556124,NORTH EAST REGION,SERANGOON,103.867279803477,1.3488971450001201
538688,NORTH EAST REGION,HOUGANG,103.877931845259,1.3738793244839702
649927,WEST REGION,JURONG WEST,103.711924318214,1.34183676871732
098657,CENTRAL REGION,BUKIT MERAH,103.814604704165,1.2673609389624398
138680,CENTRAL REGION,QUEENSTOWN,103.784278626735,1.30441672235894
768452,NORTH REGION,YISHUN,103.834793707239,1.41285034443506
469983,EAST REGION,BEDOK,103.93641276147699,1.31090098351951
509062,EAST REGION,PASIR RIS,103.969825133794,1.36679672771209
529864,EAST REGION,TAMPINES,103.95816777210699,1.34045561413095
649810,WEST REGION,JURONG WEST,103.71838138374001,1.3446275555480098
207852,CENTRAL REGION,KALLANG,103.857656215109,1.3131227003568
487040,EAST REGION,BEDOK,103.94724426424,1.33223504669766
528783,EAST REGION,TAMPINES,103.962383866075,1.34941755155204
575575,CENTRAL REGION,BISHAN,103.831823650823,1.36401037275402
128803,WEST REGION,CLEMENTI,103.761545059068,1.3172595610326299
659245,WEST REGION,BUKIT BATOK,103.75251252444099,1.3557349187636398
469972,EAST REGION,BEDOK,103.93815560013999,1.31245345250019
478927,EAST REGION,BEDOK,103.93535328226801,1.33804063619652
478934,EAST REGION,BEDOK,103.936549489233,1.33729570726092
689527,WEST REGION,CHOA CHU KANG,103.74880666642099,1.39931151971396
128801,WEST REGION,CLEMENTI,103.760673115842,1.3177635684398
128048,WEST REGION,CLEMENTI,103.764791458254,1.29750205659983
247966,CENTRAL REGION,BUKIT MERAH,103.81656975167101,1.2919741760278998
509414,EAST REGION,PASIR RIS,103.959947008524,1.3787944880821899
479243,EAST REGION,BEDOK,103.932527588992,1.3374258644910502
479235,EAST REGION,BEDOK,103.933659258281,1.3370954359577
449301,CENTRAL REGION,MARINE PARADE,103.90396987276199,1.30020054263455
079903,CENTRAL REGION,DOWNTOWN CORE,103.84589784359301,1.27601222585221
158747,CENTRAL REGION,BUKIT MERAH,103.81601645096,1.2904773422306999
574328,CENTRAL REGION,BISHAN,103.83494529342501,1.34857495440052
528805,EAST REGION,TAMPINES,103.959437979842,1.34858766225444
787056,NORTH EAST REGION,ANG MO KIO,103.84125867978202,1.3866560701672102
659443,WEST REGION,BUKIT BATOK,103.749966926937,1.35740788950991
169659,CENTRAL REGION,SINGAPORE RIVER,103.840535689506,1.28950631877802
738212,NORTH REGION,WOODLANDS,103.782969516124,1.4292890269889298
528785,EAST REGION,TAMPINES,103.962689064375,1.34901571829734
389758,CENTRAL REGION,GEYLANG,103.88886458181601,1.31686635197383
545076,NORTH EAST REGION,SENGKANG,103.89621470395201,1.3920243070823701
768447,NORTH REGION,YISHUN,103.836126012812,1.4133882066792602
468726,EAST REGION,BEDOK,103.93478126757,1.31287539656172
465559,EAST REGION,BEDOK,103.94421519181,1.3292937604838502
529777,EAST REGION,TAMPINES,103.927052077934,1.34825218473014
465558,EAST REGION,BEDOK,103.94442016438299,1.32826701515824
058416,CENTRAL REGION,SINGAPORE RIVER,103.848418328571,1.28898501675475
239223,CENTRAL REGION,RIVER VALLEY,103.83177434457501,1.2987671499388
148954,CENTRAL REGION,QUEENSTOWN,103.80566556317301,1.2929960468160502
529778,EAST REGION,TAMPINES,103.927265815014,1.34873049718364
679976,WEST REGION,BUKIT PANJANG,103.77408624814501,1.37900078635266
457402,EAST REGION,BEDOK,103.92695472044001,1.31011279640482
208749,CENTRAL REGION,KALLANG,103.862659611708,1.3089955527551698
529236,EAST REGION,TAMPINES,103.96000240080099,1.3550718534823998
159015,CENTRAL REGION,BUKIT MERAH,103.81729521986601,1.29206564725305
798594,NORTH EAST REGION,HOUGANG,103.879817852954,1.38798311701372
469974,EAST REGION,BEDOK,103.93991442778,1.31299245934221
128044,WEST REGION,CLEMENTI,103.76623463561701,1.29823590886073
737938,NORTH REGION,WOODLANDS,103.786590461126,1.4314023878625601
529947,EAST REGION,TAMPINES,103.958423126425,1.3474010356448898
138685,CENTRAL REGION,QUEENSTOWN,103.78318065296699,1.30538321577642
469296,EAST REGION,BEDOK,103.944669321079,1.32226659660895
649814,WEST REGION,JURONG WEST,103.716886229568,1.34397478538951
449285,EAST REGION,BEDOK,103.929689989829,1.30829274786052
479232,EAST REGION,BEDOK,103.93439199512,1.3379826695846102
649812,WEST REGION,JURONG WEST,103.71776146694201,1.3441300441316
545018,NORTH EAST REGION,HOUGANG,103.882743369752,1.3593971131116798
689671,WEST REGION,CHOA CHU KANG,103.74461846013901,1.3879732576111201
579723,CENTRAL REGION,TOA PAYOH,103.839645789141,1.34237369863889
278636,CENTRAL REGION,BUKIT TIMAH,103.780686822116,1.3186308179908401
597594,CENTRAL REGION,BUKIT TIMAH,103.775401158619,1.3165509201044898
169588,CENTRAL REGION,BUKIT MERAH,103.83009224475401,1.2900946744589
098623,CENTRAL REGION,SOUTHERN ISLANDS,103.846319306234,1.25004849349386
597593,CENTRAL REGION,BUKIT TIMAH,103.77491009947599,1.3169371546042
567741,NORTH EAST REGION,ANG MO KIO,103.84681767341299,1.37544442670241
218814,CENTRAL REGION,KALLANG,103.85280452411502,1.3157953905606001
768431,NORTH REGION,YISHUN,103.83101783040199,1.43946983219602
556119,NORTH EAST REGION,SERANGOON,103.864274038787,1.35108426226767
436918,CENTRAL REGION,KALLANG,103.872271395271,1.29757037590242
469987,EAST REGION,BEDOK,103.939131603424,1.31176957317283
579727,CENTRAL REGION,TOA PAYOH,103.840745687672,1.34069939156991
388199,CENTRAL REGION,GEYLANG,103.884015328938,1.31400655260741
679975,WEST REGION,BUKIT PANJANG,103.774090151922,1.37815155438916
528784,EAST REGION,TAMPINES,103.962557862175,1.34923011673726
148957,CENTRAL REGION,QUEENSTOWN,103.806663243377,1.29267425406171
519964,EAST REGION,PASIR RIS,103.942641564902,1.3710693327503503
659247,WEST REGION,BUKIT BATOK,103.752770846817,1.3548463207963002
159012,CENTRAL REGION,BUKIT MERAH,103.81836689339599,1.2918287795301497
798593,NORTH EAST REGION,HOUGANG,103.87916250089,1.38813865029941
158746,CENTRAL REGION,BUKIT MERAH,103.81563289788001,1.29055340203602
486061,EAST REGION,BEDOK,103.942316324739,1.33246541372106
259405,CENTRAL REGION,NEWTON,103.83218202902201,1.3113884126130801
528808,EAST REGION,TAMPINES,103.95988982982901,1.34919954347296
799035,NORTH EAST REGION,HOUGANG,103.87911311484501,1.38707835391996
737921,NORTH REGION,WOODLANDS,103.78602053374901,1.43000876183485
229955,CENTRAL REGION,NEWTON,103.838445256943,1.30966025311743
426278,EAST REGION,BEDOK,103.912235600879,1.31842577405195
469993,EAST REGION,BEDOK,103.940272858874,1.31199485683179
098651,CENTRAL REGION,BUKIT MERAH,103.815164771049,1.26616097311498
509064,EAST REGION,PASIR RIS,103.97068941997,1.3669194360030499
449029,EAST REGION,BEDOK,103.922513773018,1.30707348859508
469991,EAST REGION,BEDOK,103.94006480676,1.3113114600409999
737919,NORTH REGION,WOODLANDS,103.786524230753,1.4306031286449599
689682,WEST REGION,CHOA CHU KANG,103.74316559633301,1.38698912101143
169813,CENTRAL REGION,BUKIT MERAH,103.82516074139,1.29181865625911
169568,CENTRAL REGION,BUKIT MERAH,103.82778753198,1.28705859767551
519493,EAST REGION,PASIR RIS,103.95373923024201,1.37395893406801
648355,WEST REGION,JURONG WEST,103.696398762093,1.35116031330829
436904,CENTRAL REGION,KALLANG,103.874514479809,1.29751430565974
469337,EAST REGION,BEDOK,103.93387807489201,1.3166819433998502
768453,NORTH REGION,YISHUN,103.834841574765,1.41321614221681
787058,NORTH EAST REGION,ANG MO KIO,103.84072311022899,1.38542857330423
689677,WEST REGION,CHOA CHU KANG,103.742346578452,1.38605890362985
428126,CENTRAL REGION,GEYLANG,103.902228955303,1.31305098341571
457400,EAST REGION,BEDOK,103.928157172927,1.31018867501479
469992,EAST REGION,BEDOK,103.94028126104901,1.31165855065443
590001,CENTRAL REGION,BUKIT TIMAH,103.773269233997,1.31854417024901
768449,NORTH REGION,YISHUN,103.836878426238,1.41291079167001
528781,EAST REGION,TAMPINES,103.9618917708,1.3497158073491398
437434,CENTRAL REGION,KALLANG,103.866418858244,1.2964790185759099
189651,CENTRAL REGION,ROCHOR,103.852700214718,1.3022432704693
545024,NORTH EAST REGION,HOUGANG,103.883910257196,1.36041197651506
659637,WEST REGION,BUKIT BATOK,103.75617896069599,1.3462458120538998
529943,EAST REGION,TAMPINES,103.95838384235701,1.34944506082369
659804,WEST REGION,BUKIT BATOK,103.756145809157,1.35308068267661
689097,WEST REGION,CHOA CHU KANG,103.750650309259,1.39801941385921
587972,WEST REGION,BUKIT PANJANG,103.773320827343,1.3472602914431298
319771,CENTRAL REGION,TOA PAYOH,103.84410286006501,1.33335004690133
169878,CENTRAL REGION,OUTRAM,103.839567626644,1.28617084485829
600122,WEST REGION,JURONG EAST,103.73703212730899,1.33568762398854
597590,CENTRAL REGION,BUKIT TIMAH,103.776776207263,1.31743375883187
098635,CENTRAL REGION,BUKIT MERAH,103.81497211317301,1.26784881382908
648360,WEST REGION,JURONG WEST,103.695848187214,1.3508412779296002
689048,WEST REGION,CHOA CHU KANG,103.746417574005,1.37825124580084
528780,EAST REGION,TAMPINES,103.961650620033,1.3497868492883403
529892,EAST REGION,TAMPINES,103.950343411512,1.33853568002535
169480,CENTRAL REGION,BUKIT MERAH,103.828385533878,1.28532736402594
567746,NORTH EAST REGION,ANG MO KIO,103.84727933239799,1.3761471344870901
545086,NORTH EAST REGION,SENGKANG,103.904254875951,1.39175181491889
648927,WEST REGION,JURONG WEST,103.718352500863,1.34183750827489
768451,NORTH REGION,YISHUN,103.834893081979,1.41233010764169
089775,CENTRAL REGION,BUKIT MERAH,103.84048099434901,1.27587483521415
529945,EAST REGION,TAMPINES,103.95795734862101,1.3486492061126798
575574,CENTRAL REGION,BISHAN,103.832454528024,1.36398882755655
738085,NORTH REGION,WOODLANDS,103.807288949669,1.4453898297380001
538750,NORTH EAST REGION,HOUGANG,103.87823462336,1.3530442109429899
436925,CENTRAL REGION,KALLANG,103.87065935161199,1.29599148822781
469973,EAST REGION,BEDOK,103.938832383507,1.313123264529
768962,NORTH REGION,YISHUN,103.849059031639,1.42390636623871
567748,NORTH EAST REGION,ANG MO KIO,103.846859330116,1.37641215846053
689577,WEST REGION,CHOA CHU KANG,103.75082028247101,1.39596319590731
579726,CENTRAL REGION,TOA PAYOH,103.841443641565,1.3415696100396102
519491,EAST REGION,PASIR RIS,103.95373650521299,1.3746038388242399
618645,WEST REGION,JURONG EAST,103.725490382169,1.33431670403972
579722,CENTRAL REGION,TOA PAYOH,103.840280835099,1.34268750320234
609479,WEST REGION,JURONG EAST,103.733761140497,1.34597516137615
486060,EAST REGION,BEDOK,103.942079542636,1.33210494519976
768438,NORTH REGION,YISHUN,103.8305722683,1.4401841406585902
528792,EAST REGION,TAMPINES,103.96131921930099,1.34890403591424
689676,WEST REGION,CHOA CHU KANG,103.74242424655701,1.3858460495395801
587846,WEST REGION,BUKIT PANJANG,103.77385776135999,1.34856083164408
536492,NORTH EAST REGION,SERANGOON,103.87860112294099,1.34962200959648
556135,NORTH EAST REGION,SERANGOON,103.870984546667,1.34897583186804
528782,EAST REGION,TAMPINES,103.96217946622299,1.3495678017338402
689685,WEST REGION,CHOA CHU KANG,103.743680251173,1.3867046048278502
738091,NORTH REGION,WOODLANDS,103.804833050828,1.4444958588396002
098652,CENTRAL REGION,BUKIT MERAH,103.81485569035,1.26559772574828
138686,CENTRAL REGION,QUEENSTOWN,103.783359863227,1.30610972119597
469990,EAST REGION,BEDOK,103.93966920685301,1.31116912267412
787059,NORTH EAST REGION,ANG MO KIO,103.840388527809,1.3860886232113998
689683,WEST REGION,CHOA CHU KANG,103.743442555598,1.38721473861903
737917,NORTH REGION,WOODLANDS,103.78553010426901,1.43051558092835
519492,EAST REGION,PASIR RIS,103.953922545772,1.37425837877515
289851,CENTRAL REGION,BUKIT TIMAH,103.80864839729901,1.33434291514368
189647,CENTRAL REGION,ROCHOR,103.85335612315001,1.30166188823651
556747,NORTH EAST REGION,SERANGOON,103.86465632022801,1.3521322648505902
659636,WEST REGION,BUKIT BATOK,103.755922806101,1.3466949016925902
768426,NORTH REGION,YISHUN,103.83025367744699,1.43911656230243
